name,minutes,OUT,GTD,team
DeMar DeRozan,37.0,0,0,Bulls
Zach LaVine,35.0,0,0,Bulls
Nikola Vucevic,33.0,0,0,Bulls
Patrick Beverley,28.0,0,0,Bulls
Alex Caruso,23.0,0,1,Bulls
Patrick Williams,26.0,0,0,Bulls
Coby White,24.0,0,0,Bulls
Ayo Dosunmu,18.0,0,0,Bulls
Andre Drummond,13.0,0,0,Bulls
Derrick Jones,3.0,0,0,Bulls
Terry Taylor,0.0,0,0,Bulls
Dalen Terry,0.0,0,0,Bulls
Javonte Green,0.0,0,1,Bulls
Joel Embiid,34.0,0,0,76ers
James Harden,33.0,0,0,76ers
Tobias Harris,33.0,0,0,76ers
Tyrese Maxey,32.0,0,0,76ers
P.J. Tucker,22.0,0,1,76ers
Shake Milton,20.0,0,0,76ers
De'Anthony Melton,18.0,0,0,76ers
Jalen McDaniels,16.0,0,0,76ers
Georges Niang,16.0,0,0,76ers
Paul Reed,11.0,0,0,76ers
Danuel House,5.0,0,0,76ers
Montrezl Harrell,0.0,0,0,76ers
Dewayne Dedmon,0.0,0,0,76ers
Furkan Korkmaz,0.0,0,0,76ers
Buddy Hield,30.0,0,0,Pacers
Myles Turner,28.0,0,0,Pacers
Andrew Nembhard,27.0,0,0,Pacers
Aaron Nesmith,27.0,0,0,Pacers
Jordan Nwora,26.0,0,0,Pacers
B. Mathurin,28.0,0,1,Pacers
Chris Duarte,27.0,0,1,Pacers
T.J. McConnell,22.0,0,0,Pacers
Jalen Smith,18.0,0,0,Pacers
Isaiah Jackson,5.0,0,1,Pacers
Oshae Brissett,2.0,0,0,Pacers
George Hill,0.0,0,0,Pacers
James Johnson,0.0,0,0,Pacers
Daniel Theis,0.0,0,0,Pacers
T. Haliburton,0.0,1,0,Pacers
Terry Rozier,35.0,0,0,Hornets
Kelly Oubre,33.0,0,0,Hornets
P.J. Washington,32.0,0,0,Hornets
Gordon Hayward,28.0,0,0,Hornets
Nick Richards,24.0,0,0,Hornets
Dennis Smith,29.0,0,0,Hornets
Kai Jones,21.0,0,0,Hornets
JT Thor,17.0,0,0,Hornets
Bryce McGowens,14.0,0,0,Hornets
Svi Mykhailiuk,7.0,0,0,Hornets
Mark Williams,0.0,1,0,Hornets
Cody Martin,0.0,1,0,Hornets
Kyle Anderson,35.0,0,0,Timberwolves
Rudy Gobert,33.0,0,1,Timberwolves
Jaden McDaniels,33.0,0,0,Timberwolves
Mike Conley,29.0,0,0,Timberwolves
Anthony Edwards,0.0,0,1,Timberwolves
Taurean Prince,29.0,0,0,Timberwolves
