name,minutes,OUT,GTD,team
Scottie Barnes,37.0,0,0,Raptors
Pascal Siakam,36.0,0,0,Raptors
Fred VanVleet,35.0,0,0,Raptors
OG Anunoby,35.0,0,0,Raptors
Jakob Poeltl,27.0,0,0,Raptors
Gary Trent,32.0,0,0,Raptors
Precious Achiuwa,20.0,0,0,Raptors
Chris Boucher,18.0,0,0,Raptors
Thaddeus Young,0.0,0,0,Raptors
Will Barton,0.0,0,0,Raptors
Malachi Flynn,0.0,0,0,Raptors
Kyle Kuzma,35.0,0,0,Wizards
Bradley Beal,35.0,0,0,Wizards
Kristaps Porzingis,32.0,0,0,Wizards
Delon Wright,31.0,0,0,Wizards
Daniel Gafford,16.0,0,0,Wizards
Deni Avdija,27.0,0,0,Wizards
Corey Kispert,25.0,0,0,Wizards
Jordan Goodwin,19.0,0,0,Wizards
Kendrick Nunn,14.0,0,0,Wizards
Taj Gibson,4.0,0,0,Wizards
Anthony Gill,2.0,0,0,Wizards
Jay Huff,0.0,0,0,Wizards
Monte Morris,0.0,1,0,Wizards
James Harden,38.0,0,0,76ers
Tobias Harris,35.0,0,0,76ers
P.J. Tucker,33.0,0,0,76ers
De'Anthony Melton,25.0,0,0,76ers
Joel Embiid,0.0,0,1,76ers
Tyrese Maxey,33.0,0,0,76ers
Georges Niang,25.0,0,0,76ers
Jalen McDaniels,20.0,0,0,76ers
Montrezl Harrell,18.0,0,0,76ers
Paul Reed,8.0,0,0,76ers
Shake Milton,7.0,0,0,76ers
Danuel House,0.0,0,0,76ers
Furkan Korkmaz,0.0,0,0,76ers
Dewayne Dedmon,0.0,1,0,76ers
Luka Doncic,36.0,0,0,Mavericks
Kyrie Irving,36.0,0,0,Mavericks
Reggie Bullock,29.0,0,0,Mavericks
Justin Holiday,26.0,0,0,Mavericks
Dwight Powell,24.0,0,0,Mavericks
Tim Hardaway,24.0,0,0,Mavericks
Christian Wood,20.0,0,0,Mavericks
Maxi Kleber,18.0,0,0,Mavericks
Josh Green,16.0,0,0,Mavericks
Frank Ntilikina,11.0,0,0,Mavericks
Jaden Hardy,0.0,0,0,Mavericks
Theo Pinson,0.0,0,0,Mavericks
JaVale McGee,0.0,0,0,Mavericks
Markieff Morris,0.0,0,0,Mavericks
Davis Bertans,0.0,1,0,Mavericks
T. Haliburton,34.0,0,1,Pacers
Buddy Hield,32.0,0,0,Pacers
Myles Turner,31.0,0,0,Pacers
Aaron Nesmith,30.0,0,0,Pacers
Andrew Nembhard,23.0,0,0,Pacers
Bennedict Mathurin,29.0,0,0,Pacers
T.J. McConnell,18.0,0,0,Pacers
Chris Duarte,16.0,0,0,Pacers
Jordan Nwora,14.0,0,0,Pacers
Daniel Theis,13.0,0,0,Pacers
George Hill,0.0,0,0,Pacers
Isaiah Jackson,0.0,0,0,Pacers
Jalen Smith,0.0,0,0,Pacers
Oshae Brissett,0.0,0,0,Pacers
James Johnson,0.0,0,0,Pacers
Keldon Johnson,33.0,0,1,Spurs
Zach Collins,27.0,0,0,Spurs
Jeremy Sochan,27.0,0,0,Spurs
Tre Jones,26.0,0,1,Spurs
Malaki Branham,21.0,0,1,Spurs
Devin Vassell,29.0,0,1,Spurs
Keita Bates-Diop,25.0,0,0,Spurs
Devonte' Graham,18.0,0,0,Spurs
Doug McDermott,15.0,0,0,Spurs
Charles Bassey,12.0,0,0,Spurs
Blake Wesley,10.0,0,0,Spurs
Dominick Barlow,1.0,0,0,Spurs
Gorgui Dieng,0.0,0,0,Spurs
Isaiah Roby,0.0,1,0,Spurs
Romeo Langford,0.0,1,0,Spurs
Khem Birch,0.0,1,0,Spurs
Kawhi Leonard,35.0,0,0,Clippers
Paul George,35.0,0,0,Clippers
Ivica Zubac,26.0,0,0,Clippers
Russell Westbrook,25.0,0,0,Clippers
Marcus Morris,23.0,0,0,Clippers
Norman Powell,21.0,0,0,Clippers
Eric Gordon,20.0,0,0,Clippers
Mason Plumlee,20.0,0,0,Clippers
Terance Mann,18.0,0,0,Clippers
Nicolas Batum,17.0,0,0,Clippers
Robert Covington,0.0,0,0,Clippers
Amir Coffey,0.0,0,0,Clippers
Bones Hyland,0.0,0,0,Clippers
Klay Thompson,35.0,0,0,Warriors
Jordan Poole,34.0,0,1,Warriors
Donte DiVincenzo,33.0,0,0,Warriors
Draymond Green,31.0,0,0,Warriors
Kevon Looney,26.0,0,0,Warriors
Anthony Lamb,26.0,0,0,Warriors
Jonathan Kuminga,25.0,0,0,Warriors
Ty Jerome,19.0,0,0,Warriors
JaMychal Green,11.0,0,0,Warriors
Patrick Baldwin,0.0,0,0,Warriors
Moses Moody,0.0,0,0,Warriors
Lester Quinones,0.0,0,0,Warriors
Stephen Curry,0.0,1,0,Warriors
Andrew Wiggins,0.0,1,0,Warriors
Andre Iguodala,0.0,1,0,Warriors
Gary Payton,0.0,1,0,Warriors
