name,minutes,OUT,GTD,team
Pascal Siakam,36.0,0,0,Raptors
Fred VanVleet,35.0,0,0,Raptors
Scottie Barnes,34.0,0,0,Raptors
OG Anunoby,33.0,0,0,Raptors
Jakob Poeltl,27.0,0,0,Raptors
Gary Trent,32.0,0,0,Raptors
Precious Achiuwa,17.0,0,0,Raptors
Chris Boucher,17.0,0,0,Raptors
Will Barton,8.0,0,0,Raptors
Thaddeus Young,3.0,0,0,Raptors
Malachi Flynn,2.0,0,0,Raptors
Dalano Banton,1.0,0,1,Raptors
Bradley Beal,35.0,0,0,Wizards
Kyle Kuzma,35.0,0,0,Wizards
Kristaps Porzingis,32.0,0,0,Wizards
Delon Wright,29.0,0,0,Wizards
Daniel Gafford,16.0,0,0,Wizards
Deni Avdija,27.0,0,0,Wizards
Corey Kispert,25.0,0,0,Wizards
Jordan Goodwin,18.0,0,0,Wizards
Kendrick Nunn,15.0,0,0,Wizards
Taj Gibson,10.0,0,0,Wizards
Anthony Gill,2.0,0,0,Wizards
Jay Huff,0.0,0,0,Wizards
Monte Morris,0.0,1,0,Wizards
Killian Hayes,33.0,0,0,Pistons
Jaden Ivey,33.0,0,0,Pistons
James Wiseman,29.0,0,0,Pistons
Rodney McGruder,26.0,0,0,Pistons
Isaiah Livers,25.0,0,1,Pistons
Hamidou Diallo,33.0,0,0,Pistons
Marvin Bagley,28.0,0,0,Pistons
R.J. Hampton,15.0,0,1,Pistons
Cory Joseph,15.0,0,0,Pistons
Jared Rhoden,1.0,0,0,Pistons
Eugene Omoruyi,1.0,0,0,Pistons
Buddy Boeheim,1.0,0,0,Pistons
B. Bogdanovic,0.0,1,0,Pistons
Isaiah Stewart,0.0,1,0,Pistons
Jalen Duren,0.0,1,0,Pistons
Alec Burks,0.0,1,0,Pistons
Donovan Mitchell,35.0,0,0,Cavaliers
Evan Mobley,35.0,0,0,Cavaliers
Darius Garland,34.0,0,0,Cavaliers
Jarrett Allen,32.0,0,0,Cavaliers
Isaac Okoro,22.0,0,0,Cavaliers
Caris LeVert,24.0,0,0,Cavaliers
Dean Wade,18.0,0,0,Cavaliers
Ricky Rubio,15.0,0,0,Cavaliers
Cedi Osman,11.0,0,0,Cavaliers
Danny Green,7.0,0,0,Cavaliers
Lamar Stevens,7.0,0,0,Cavaliers
Raul Neto,0.0,0,0,Cavaliers
Robin Lopez,0.0,0,0,Cavaliers
Sam Merrill,0.0,0,0,Cavaliers
Dejounte Murray,35.0,0,0,Hawks
Trae Young,35.0,0,0,Hawks
De'Andre Hunter,31.0,0,0,Hawks
John Collins,29.0,0,0,Hawks
Clint Capela,26.0,0,0,Hawks
Bogdan Bogdanovic,25.0,0,0,Hawks
