name,minutes,OUT,GTD,team
Julius Randle,38.0,0,0,Knicks
Immanuel Quickley,33.0,0,0,Knicks
RJ Barrett,33.0,0,0,Knicks
Mitchell Robinson,31.0,0,0,Knicks
Quentin Grimes,30.0,0,0,Knicks
Josh Hart,33.0,0,0,Knicks
Isaiah Hartenstein,20.0,0,0,Knicks
Obi Toppin,12.0,0,0,Knicks
Miles McBride,10.0,0,0,Knicks
Jericho Sims,0.0,0,0,Knicks
Derrick Rose,0.0,0,0,Knicks
Evan Fournier,0.0,0,0,Knicks
DaQuan Jeffries,0.0,0,1,Knicks
Jalen Brunson,0.0,1,0,Knicks
Kawhi Leonard,34.0,0,0,Clippers
Paul George,34.0,0,0,Clippers
Ivica Zubac,27.0,0,0,Clippers
Russell Westbrook,24.0,0,0,Clippers
Marcus Morris,22.0,0,0,Clippers
Eric Gordon,26.0,0,0,Clippers
Terance Mann,26.0,0,0,Clippers
Mason Plumlee,18.0,0,0,Clippers
Nicolas Batum,12.0,0,0,Clippers
Bones Hyland,10.0,0,0,Clippers
Robert Covington,4.0,0,0,Clippers
Amir Coffey,2.0,0,0,Clippers
Norman Powell,0.0,1,0,Clippers
Brandon Boston,0.0,1,0,Clippers
T. Haliburton,36.0,0,1,Pacers
Buddy Hield,32.0,0,0,Pacers
Aaron Nesmith,29.0,0,0,Pacers
Myles Turner,27.0,0,1,Pacers
Andrew Nembhard,23.0,0,0,Pacers
Chris Duarte,24.0,0,0,Pacers
Jordan Nwora,22.0,0,0,Pacers
T.J. McConnell,21.0,0,1,Pacers
Jalen Smith,18.0,0,0,Pacers
Isaiah Jackson,8.0,0,0,Pacers
Daniel Theis,0.0,0,0,Pacers
Oshae Brissett,0.0,0,0,Pacers
George Hill,0.0,0,0,Pacers
James Johnson,0.0,0,0,Pacers
B. Mathurin,0.0,1,0,Pacers
Isaiah Livers,34.0,0,0,Pistons
James Wiseman,30.0,0,0,Pistons
Killian Hayes,30.0,0,0,Pistons
Marvin Bagley,29.0,0,0,Pistons
Rodney McGruder,28.0,0,0,Pistons
Cory Joseph,26.0,0,0,Pistons
Jalen Duren,25.0,0,0,Pistons
Eugene Omoruyi,25.0,0,0,Pistons
R.J. Hampton,22.0,0,0,Pistons
B. Bogdanovic,0.0,1,0,Pistons
Jaden Ivey,0.0,1,0,Pistons
Isaiah Stewart,0.0,1,0,Pistons
Hamidou Diallo,0.0,1,0,Pistons
Alec Burks,0.0,1,0,Pistons
Tyler Herro,36.0,0,0,Heat
Bam Adebayo,34.0,0,0,Heat
Jimmy Butler,33.0,0,0,Heat
Kyle Lowry,23.0,0,1,Heat
Kevin Love,22.0,0,0,Heat
Victor Oladipo,30.0,0,0,Heat
Max Strus,28.0,0,0,Heat
Gabe Vincent,17.0,0,0,Heat
Cody Zeller,12.0,0,0,Heat
Haywood Highsmith,10.0,0,0,Heat
Udonis Haslem,0.0,0,0,Heat
Omer Yurtseven,0.0,0,0,Heat
Caleb Martin,0.0,1,0,Heat
Duncan Robinson,0.0,1,0,Heat
Paolo Banchero,35.0,0,0,Magic
Markelle Fultz,33.0,0,0,Magic
Franz Wagner,32.0,0,0,Magic
Wendell Carter,28.0,0,0,Magic
Gary Harris,26.0,0,0,Magic
Jalen Suggs,26.0,0,0,Magic
Cole Anthony,24.0,0,0,Magic
Moritz Wagner,16.0,0,0,Magic
Bol Bol,15.0,0,0,Magic
Caleb Houstan,10.0,0,0,Magic
Goga Bitadze,4.0,0,0,Magic
Chuma Okeke,0.0,0,0,Magic
Admiral Schofield,0.0,0,0,Magic
M. Carter-Williams,0.0,0,0,Magic
Lauri Markkanen,35.0,0,0,Jazz
Ochai Agbaji,32.0,0,0,Jazz
Talen Horton-Tucker,31.0,0,0,Jazz
Walker Kessler,30.0,0,0,Jazz
Kelly Olynyk,28.0,0,0,Jazz
Kris Dunn,26.0,0,0,Jazz
Rudy Gay,14.0,0,0,Jazz
Damian Jones,12.0,0,0,Jazz
Johnny Juzang,12.0,0,0,Jazz
Simone Fontecchio,11.0,0,0,Jazz
Juan Toscano-Anderson,6.0,0,0,Jazz
Udoka Azubuike,2.0,0,0,Jazz
Jordan Clarkson,0.0,1,0,Jazz
Collin Sexton,0.0,1,0,Jazz
Terry Rozier,36.0,0,1,Hornets
P.J. Washington,33.0,0,0,Hornets
Kelly Oubre,32.0,0,0,Hornets
Gordon Hayward,32.0,0,0,Hornets
Nick Richards,18.0,0,0,Hornets
Mark Williams,27.0,0,1,Hornets
Dennis Smith,26.0,0,0,Hornets
JT Thor,14.0,0,0,Hornets
Bryce McGowens,14.0,0,0,Hornets
Svi Mykhailiuk,5.0,0,0,Hornets
Kai Jones,3.0,0,0,Hornets
Cody Martin,0.0,1,0,Hornets
Jaylen Brown,37.0,0,0,Celtics
Jayson Tatum,37.0,0,0,Celtics
Marcus Smart,33.0,0,0,Celtics
Al Horford,33.0,0,0,Celtics
Derrick White,30.0,0,0,Celtics
Malcolm Brogdon,28.0,0,0,Celtics
Grant Williams,15.0,0,0,Celtics
Sam Hauser,13.0,0,0,Celtics
Blake Griffin,10.0,0,0,Celtics
Mike Muscala,4.0,0,0,Celtics
Luke Kornet,0.0,0,0,Celtics
JD Davison,0.0,0,0,Celtics
Mfiondu Kabengele,0.0,0,0,Celtics
Robert Williams,0.0,1,0,Celtics
P. Pritchard,0.0,1,0,Celtics
D. Gallinari,0.0,1,0,Celtics
Dejounte Murray,35.0,0,0,Hawks
Trae Young,34.0,0,0,Hawks
De'Andre Hunter,31.0,0,1,Hawks
John Collins,27.0,0,0,Hawks
Clint Capela,26.0,0,0,Hawks
Saddiq Bey,27.0,0,0,Hawks
Onyeka Okongwu,21.0,0,0,Hawks
AJ Griffin,17.0,0,0,Hawks
Jalen Johnson,14.0,0,0,Hawks
Garrison Mathews,8.0,0,0,Hawks
Aaron Holiday,0.0,0,0,Hawks
Bruno Fernando,0.0,0,0,Hawks
Vit Krejci,0.0,0,0,Hawks
Trent Forrest,0.0,0,0,Hawks
B. Bogdanovic,0.0,1,0,Hawks
Zach LaVine,37.0,0,0,Bulls
DeMar DeRozan,36.0,0,0,Bulls
Nikola Vucevic,33.0,0,0,Bulls
Patrick Beverley,28.0,0,0,Bulls
Alex Caruso,23.0,0,0,Bulls
Patrick Williams,27.0,0,0,Bulls
Ayo Dosunmu,26.0,0,0,Bulls
Coby White,20.0,0,0,Bulls
Andre Drummond,6.0,0,0,Bulls
Derrick Jones,5.0,0,0,Bulls
Dalen Terry,0.0,0,0,Bulls
Javonte Green,0.0,1,0,Bulls
Jalen Green,32.0,0,0,Rockets
